customer_id,response
CS3110,0
CS3111,0
CS3112,1
CS3113,0
CS3114,0
CS3115,0
CS3116,1
CS3117,0
CS3118,0
CS3119,0
CS3120,0
CS3121,0
CS3122,0
CS3123,0
CS3124,0
CS3125,0
CS3126,1
CS3127,0
CS3128,0
CS3129,0
CS3130,0
CS3131,0
CS3132,0
CS3133,0
CS3134,1
CS3135,0
CS3136,1
CS3137,0
CS3138,0
CS3139,0
CS3140,0
CS3141,0
CS3142,0
CS3143,0
CS3144,0
CS3145,0
CS3146,0
CS3147,1
CS3148,0
CS3149,0
CS3150,0
CS3151,0
CS3152,0
CS3153,0
CS3154,0
CS3155,0
CS3156,0
CS3157,0
CS3158,0
CS3159,0
CS3160,0
CS3161,0
CS3162,0
CS3163,0
CS3164,0
CS3165,0
CS3166,0
CS3167,0
CS3168,0
CS3169,0
CS3170,0
CS3171,0
CS3172,0
CS3173,0
CS3174,0
CS3175,0
CS3176,0
CS3177,0
CS3178,0
CS3179,0
CS3180,1
CS3181,0
CS3182,0
CS3183,0
CS3184,0
CS3185,0
CS3186,0
CS3187,0
CS3188,0
CS3189,0
CS3190,0
CS3191,0
CS3192,0
CS3193,0
CS3194,0
CS3195,0
CS3196,0
CS3197,0
CS3198,0
CS3199,0
CS3200,0
CS3201,0
CS3202,0
CS3203,0
CS3204,0
CS3205,0
CS3206,0
CS3207,1
CS3208,0
CS3209,0
CS3210,0
CS3211,0
CS3212,0
CS3213,0
CS3214,0
CS3215,1
CS3216,0
CS3217,0
CS3218,0
CS3219,0
CS3220,0
CS3221,0
CS3222,0
CS3223,0
CS3224,0
CS3225,0
CS3226,0
CS3227,0
CS3228,1
CS3229,0
CS3230,0
CS3231,0
CS3232,1
CS3233,0
CS3234,1
CS3235,0
CS3236,0
CS3237,0
CS3238,0
CS3239,0
CS3240,0
CS3241,0
CS3242,0
CS3243,0
CS3244,1
CS3245,1
CS3246,0
CS3247,0
CS3248,0
CS3249,1
CS3250,0
CS3251,0
CS3252,0
CS3253,0
CS3254,0
CS3255,1
CS3256,1
CS3257,0
CS3258,0
CS3259,1
CS3260,1
CS3261,0
CS3262,0
CS3263,0
CS3264,0
CS3265,0
CS3266,0
CS3267,0
CS3268,0
CS3269,0
CS3270,0
CS3271,0
CS3272,0
CS3273,0
CS3274,0
CS3275,0
CS3276,0
CS3277,0
CS3278,0
CS3279,0
CS3280,1
CS3281,1
CS3282,0
CS3283,0
CS3284,0
CS3285,0
CS3286,0
CS3287,0
CS3288,0
CS3289,0
CS3290,0
CS3291,0
CS3292,0
CS3293,0
CS3294,0
CS3295,1
CS3296,0
CS3297,0
CS3298,0
CS3299,0
CS3300,0
CS3301,0
CS3302,0
CS3303,0
CS3304,0
CS3305,0
CS3306,0
CS3307,0
CS3308,0
CS3309,0
CS3310,0
CS3311,0
CS3312,0
CS3313,1
CS3314,0
CS3315,0
CS3316,0
CS3317,0
CS3318,1
CS3319,0
CS3320,0
CS3321,0
CS3322,0
CS3323,0
CS3324,0
CS3325,0
CS3326,0
CS3327,0
CS3328,0
CS3329,0
CS3330,0
CS3331,0
CS3332,0
CS3333,0
CS3334,0
CS3335,0
CS3336,0
CS3337,0
CS3338,0
CS3339,0
CS3340,1
CS3341,0
CS3342,0
CS3343,0
CS3344,0
CS3345,0
CS3346,0
CS3347,1
CS3348,0
CS3349,0
CS3350,0
CS3351,0
CS3352,0
CS3353,0
CS3354,0
CS3355,0
CS3356,0
CS3357,0
CS3358,0
CS3359,0
CS3360,0
CS3361,1
CS3362,1
CS3363,0
CS3364,1
CS3365,0
CS3366,0
CS3367,0
CS3368,1
CS3369,0
CS3370,0
CS3371,0
CS3372,0
CS3373,0
CS3374,0
CS3375,0
CS3376,0
CS3377,0
CS3378,0
CS3379,0
CS3380,0
CS3381,0
CS3382,0
CS3383,0
CS3384,0
CS3385,0
CS3386,1
CS3387,0
CS3388,0
CS3389,0
CS3390,0
CS3391,0
CS3392,0
CS3393,0
CS3394,0
CS3395,0
CS3396,0
CS3397,0
CS3398,1
CS3399,0
CS3400,0
CS3401,1
CS3402,0
CS3403,0
CS3404,0
CS3405,0
CS3406,1
CS3407,0
CS3408,0
CS3409,1
CS3410,0
CS3411,0
CS3412,0
CS3413,0
CS3414,0
CS3415,1
CS3416,0
CS3417,0
CS3418,0
CS3419,0
CS3420,0
CS3421,0
CS3422,0
CS3423,0
CS3424,0
CS3425,0
CS3426,0
CS3427,0
CS3428,0
CS3429,1
CS3430,0
CS3431,0
CS3432,0
CS3433,0
CS3434,0
CS3435,0
CS3436,0
CS3437,0
CS3438,1
CS3439,1
CS3440,0
CS3441,0
CS3442,0
CS3443,0
CS3444,0
CS3445,0
CS3446,0
CS3447,0
CS3448,0
CS3449,0
CS3450,0
CS3451,0
CS3452,0
CS3453,1
CS3454,0
CS3455,0
CS3456,1
CS3457,0
CS3458,0
CS3459,0
CS3460,0
CS3461,0
CS3462,0
CS3463,0
CS3464,0
CS3465,0
CS3466,0
CS3467,0
CS3468,1
CS3469,0
CS3470,0
CS3471,0
CS3472,0
CS3473,1
CS3474,0
CS3475,1
CS3476,0
CS3477,0
CS3478,0
CS3479,0
CS3480,0
CS3481,0
CS3482,0
CS3483,0
CS3484,0
CS3485,1
CS3486,0
CS3487,0
CS3488,0
CS3489,0
CS3490,0
CS3491,0
CS3492,0
CS3493,0
CS3494,0
CS3495,1
CS3496,0
CS3497,0
CS3498,0
CS3499,0
CS3500,0
CS3501,1
CS3502,0
CS3503,0
CS3504,1
CS3505,1
CS3506,0
CS3507,0
CS3508,0
CS3509,0
CS3510,0
CS3511,0
CS3512,0
CS3513,0
CS3514,1
CS3515,0
CS3516,0
CS3517,0
CS3518,0
CS3519,0
CS3520,0
CS3521,0
CS3522,0
CS3523,0
CS3524,0
CS3525,0
CS3526,0
CS3527,0
CS3528,0
CS3529,0
CS3530,1
CS3531,0
CS3532,0
CS3533,0
CS3534,0
CS3535,0
CS3536,0
CS3537,0
CS3538,0
CS3539,0
CS3540,0
CS3541,1
CS3542,0
CS3543,0
CS3544,0
CS3545,0
CS3546,0
CS3547,0
CS3548,0
CS3549,0
CS3550,0
CS3551,0
CS3552,0
CS3553,0
CS3554,0
CS3555,0
CS3556,1
CS3557,0
CS3558,0
CS3559,0
CS3560,0
CS3561,0
CS3562,0
CS3563,0
CS3564,0
CS3565,0
CS3566,0
CS3567,0
CS3568,0
CS3569,0
CS3570,0
CS3571,0
CS3572,1
CS3573,0
CS3574,0
CS3575,0
CS3576,0
CS3577,0
CS3578,0
CS3579,0
CS3580,0
CS3581,0
CS3582,0
CS3583,0
CS3584,0
CS3585,0
CS3586,0
CS3587,0
CS3588,0
CS3589,0
CS3590,0
CS3591,0
CS3592,0
CS3593,0
CS3594,1
CS3595,1
CS3596,0
CS3597,1
CS3598,0
CS3599,0
CS3600,0
CS3601,0
CS3602,0
CS3603,0
CS3604,0
CS3605,0
CS3606,0
CS3607,0
CS3608,1
CS3609,0
CS3610,0
CS3611,0
CS3612,0
CS3613,0
CS3614,0
CS3615,0
CS3616,0
CS3617,0
CS3618,0
CS3619,0
CS3620,0
CS3621,0
CS3622,0
CS3623,0
CS3624,0
CS3625,0
CS3626,0
CS3627,0
CS3628,0
CS3629,0
CS3630,0
CS3631,1
CS3632,0
CS3633,0
CS3634,0
CS3635,0
CS3636,0
CS3637,0
CS3638,0
CS3639,0
CS3640,0
CS3641,0
CS3642,1
CS3643,0
CS3644,0
CS3645,1
CS3646,0
CS3647,0
CS3648,0
CS3649,0
CS3650,0
CS3651,0
CS3652,0
CS3653,0
CS3654,0
CS3655,1
CS3656,0
CS3657,0
CS3658,1
CS3659,0
CS3660,0
CS3661,0
CS3662,0
CS3663,0
CS3664,0
CS3665,1
CS3666,0
CS3667,0
CS3668,0
CS3669,0
CS3670,0
CS3671,0
CS3672,0
CS3673,0
CS3674,0
CS3675,0
CS3676,0
CS3677,0
CS3678,0
CS3679,1
CS3680,0
CS3681,0
CS3682,0
CS3683,0
CS3684,0
CS3685,0
CS3686,0
CS3687,0
CS3688,0
CS3689,0
CS3690,0
CS3691,0
CS3692,0
CS3693,0
CS3694,1
CS3695,0
CS3696,0
CS3697,0
CS3698,0
CS3699,0
CS3700,0
CS3701,0
CS3702,1
CS3703,1
CS3704,1
CS3705,0
CS3706,0
CS3707,0
CS3708,0
CS3709,0
CS3710,1
CS3711,0
CS3712,0
CS3713,0
CS3714,0
CS3715,0
CS3716,0
CS3717,0
CS3718,0
CS3719,0
CS3720,0
CS3721,0
CS3722,0
CS3723,0
CS3724,0
CS3725,0
CS3726,0
CS3727,0
CS3728,0
CS3729,0
CS3730,1
CS3731,0
CS3732,1
CS3733,0
CS3734,0
CS3735,0
CS3736,0
CS3737,0
CS3738,0
CS3739,0
CS3740,0
CS3741,0
CS3742,0
CS3743,0
CS3744,1
CS3745,0
CS3746,0
CS3747,0
CS3748,0
CS3749,0
CS3750,1
CS3751,0
CS3752,0
CS3753,0
CS3754,0
CS3755,0
CS3756,0
CS3757,0
CS3758,0
CS3759,0
CS3760,0
CS3761,1
CS3762,0
CS3763,0
CS3764,0
CS3765,1
CS3766,0
CS3767,0
CS3768,1
CS3769,0
CS3770,0
CS3771,0
CS3772,0
CS3773,0
CS3774,0
CS3775,0
CS3776,0
CS3777,0
CS3778,0
CS3779,0
CS3780,0
CS3781,0
CS3782,1
CS3783,0
CS3784,0
CS3785,0
CS3786,0
CS3787,0
CS3788,0
CS3789,0
CS3790,0
CS3791,0
CS3792,0
CS3793,0
CS3794,0
CS3795,0
CS3796,0
CS3797,0
CS3798,0
CS3799,0
CS3800,0
CS3801,0
CS3802,1
CS3803,0
CS3804,0
CS3805,0
CS3806,0
CS3807,0
CS3808,0
CS3809,0
CS3810,0
CS3811,1
CS3812,1
CS3813,1
CS3814,0
CS3815,0
CS3816,0
CS3817,0
CS3818,0
CS3819,0
CS3820,1
CS3821,0
CS3822,0
CS3823,0
CS3824,0
CS3825,0
CS3826,0
CS3827,0
CS3828,0
CS3829,0
CS3830,0
CS3831,0
CS3832,0
CS3833,0
CS3834,0
CS3835,0
CS3836,0
CS3837,0
CS3838,0
CS3839,0
CS3840,0
CS3841,1
CS3842,0
CS3843,0
CS3844,0
CS3845,0
CS3846,0
CS3847,0
CS3848,0
CS3849,1
CS3850,0
CS3851,0
CS3852,0
CS3853,0
CS3854,1
CS3855,0
CS3856,0
CS3857,0
CS3858,0
CS3859,1
CS3860,0
CS3861,0
CS3862,0
CS3863,0
CS3864,0
CS3865,0
CS3866,0
CS3867,1
CS3868,0
CS3869,0
CS3870,0
CS3871,0
CS3872,0
CS3873,0
CS3874,0
CS3875,1
CS3876,0
CS3877,0
CS3878,0
CS3879,0
CS3880,1
CS3881,0
CS3882,0
CS3883,0
CS3884,0
CS3885,0
CS3886,1
CS3887,0
CS3888,0
CS3889,0
CS3890,0
CS3891,0
CS3892,0
CS3893,0
CS3894,1
CS3895,0
CS3896,0
CS3897,0
CS3898,1
CS3899,0
CS3900,0
CS3901,0
CS3902,0
CS3903,1
CS3904,0
CS3905,1
CS3906,0
CS3907,0
CS3908,1
CS3909,0
CS3910,0
CS3911,0
CS3912,0
CS3913,0
CS3914,0
CS3915,0
CS3916,0
CS3917,0
CS3918,0
CS3919,0
CS3920,0
CS3921,0
CS3922,0
CS3923,0
CS3924,0
CS3925,0
CS3926,0
CS3927,1
CS3928,0
CS3929,1
CS3930,0
CS3931,0
CS3932,0
CS3933,0
CS3934,0
CS3935,0
CS3936,1
CS3937,0
CS3938,0
CS3939,0
CS3940,0
CS3941,0
CS3942,1
CS3943,0
CS3944,0
CS3945,0
CS3946,0
CS3947,1
CS3948,0
CS3949,0
CS3950,1
CS3951,0
CS3952,0
CS3953,0
CS3954,0
CS3955,0
CS3956,0
CS3957,0
CS3958,0
CS3959,0
CS3960,0
CS3961,0
CS3962,0
CS3963,0
CS3964,0
CS3965,0
CS3966,0
CS3967,0
CS3968,0
CS3969,1
CS3970,0
CS3971,0
CS3972,0
CS3973,0
CS3974,0
CS3975,0
CS3976,0
CS3977,0
CS3978,0
CS3979,0
CS3980,0
CS3981,0
CS3982,0
CS3983,0
CS3984,0
CS3985,0
CS3986,0
CS3987,0
CS3988,0
CS3989,0
CS3990,0
CS3991,0
CS3992,0
CS3993,0
CS3994,0
CS3995,0
CS3996,0
CS3997,0
CS3998,0
CS3999,1
CS4000,0
CS4001,0
CS4002,0
CS4003,0
CS4004,0
CS4005,0
CS4006,0
CS4007,0
CS4008,0
CS4009,0
CS4010,0
CS4011,0
CS4012,0
CS4013,0
CS4014,0
CS4015,0
CS4016,1
CS4017,0
CS4018,0
CS4019,1
CS4020,0
CS4021,0
CS4022,0
CS4023,0
CS4024,0
CS4025,0
CS4026,0
CS4027,0
CS4028,0
CS4029,0
CS4030,0
CS4031,0
CS4032,0
CS4033,0
CS4034,0
CS4035,0
CS4036,0
CS4037,0
CS4038,0
CS4039,0
CS4040,0
CS4041,0
CS4042,0
CS4043,0
CS4044,0
CS4045,0
CS4046,0
CS4047,0
CS4048,0
CS4049,0
CS4050,0
CS4051,0
CS4052,0
CS4053,0
CS4054,0
CS4055,0
CS4056,0
CS4057,0
CS4058,0
CS4059,0
CS4060,0
CS4061,1
CS4062,0
CS4063,0
CS4064,0
CS4065,0
CS4066,0
CS4067,0
CS4068,0
CS4069,0
CS4070,0
CS4071,0
CS4072,0
CS4073,0
CS4074,0
CS4075,0
CS4076,1
CS4077,0
CS4078,0
CS4079,0
CS4080,0
CS4081,0
CS4082,0
CS4083,0
CS4084,0
CS4085,0
CS4086,0
CS4087,0
CS4088,0
CS4089,0
CS4090,0
CS4091,0
CS4092,0
CS4093,0
CS4094,0
CS4095,0
CS4096,0
CS4097,0
CS4098,1
CS4099,0
CS4100,0
CS4101,0
CS4102,0
CS4103,0
CS4104,0
CS4105,0
CS4106,1
CS4107,1
CS4108,1
CS4109,0
CS4110,1
CS4111,0
CS4112,0
CS4113,0
CS4114,0
CS4115,1
CS4116,1
CS4117,0
CS4118,0
CS4119,0
CS4120,0
CS4121,0
CS4122,0
CS4123,0
CS4124,1
CS4125,0
CS4126,0
CS4127,0
CS4128,0
CS4129,0
CS4130,0
CS4131,0
CS4132,0
CS4133,0
CS4134,0
CS4135,0
CS4136,1
CS4137,0
CS4138,0
CS4139,1
CS4140,0
CS4141,0
CS4142,0
CS4143,0
CS4144,0
CS4145,0
CS4146,0
CS4147,0
CS4148,0
CS4149,0
CS4150,0
CS4151,0
CS4152,0
CS4153,0
CS4154,0
CS4155,0
CS4156,0
CS4157,1
CS4158,0
CS4159,0
CS4160,0
CS4161,0
CS4162,0
CS4163,0
CS4164,0
CS4165,0
CS4166,0
CS4167,0
CS4168,0
CS4169,0
CS4170,0
CS4171,0
CS4172,0
CS4173,0
CS4174,0
CS4175,0
CS4176,0
CS4177,0
CS4178,0
CS4179,0
CS4180,0
CS4181,0
CS4182,0
CS4183,1
CS4184,0
CS4185,0
CS4186,0
CS4187,0
CS4188,0
CS4189,0
CS4190,0
CS4191,0
CS4192,0
CS4193,0
CS4194,0
CS4195,0
CS4196,0
CS4197,0
CS4198,0
CS4199,0
CS4200,0
CS4201,0
CS4202,0
CS4203,0
CS4204,0
CS4205,0
CS4206,0
CS4207,0
CS4208,0
CS4209,0
CS4210,0
CS4211,0
CS4212,0
CS4213,0
CS4214,0
CS4215,0
CS4216,0
CS4217,0
CS4218,0
CS4219,0
CS4220,0
CS4221,0
CS4222,0
CS4223,0
CS4224,0
CS4225,0
CS4226,0
CS4227,0
CS4228,0
CS4229,0
CS4230,0
CS4231,0
CS4232,1
CS4233,0
CS4234,0
CS4235,0
CS4236,0
CS4237,0
CS4238,0
CS4239,0
CS4240,1
CS4241,0
CS4242,0
CS4243,0
CS4244,0
CS4245,0
CS4246,0
CS4247,0
CS4248,1
CS4249,0
CS4250,0
CS4251,0
CS4252,0
CS4253,0
CS4254,0
CS4255,0
CS4256,0
CS4257,0
CS4258,0
CS4259,0
CS4260,1
CS4261,0
CS4262,0
CS4263,0
CS4264,0
CS4265,0
CS4266,0
CS4267,1
CS4268,0
CS4269,0
CS4270,0
CS4271,0
CS4272,0
CS4273,0
CS4274,0
CS4275,0
CS4276,1
CS4277,0
CS4278,0
CS4279,0
CS4280,0
CS4281,0
CS4282,0
CS4283,0
CS4284,0
CS4285,0
CS4286,0
CS4287,0
CS4288,0
CS4289,0
CS4290,0
CS4291,0
CS4292,0
CS4293,0
CS4294,1
CS4295,0
CS4296,0
CS4297,1
CS4298,0
CS4299,0
CS4300,0
CS4301,0
CS4302,0
CS4303,1
CS4304,0
CS4305,0
CS4306,0
CS4307,0
CS4308,0
CS4309,0
CS4310,0
CS4311,1
CS4312,0
CS4313,0
CS4314,0
CS4315,0
CS4316,0
CS4317,0
CS4318,0
CS4319,0
CS4320,1
CS4321,0
CS4322,0
CS4323,0
CS4324,0
CS4325,0
CS4326,0
CS4327,0
CS4328,0
CS4329,0
CS4330,0
CS4331,0
CS4332,0
CS4333,0
CS4334,0
CS4335,0
CS4336,0
CS4337,0
CS4338,0
CS4339,1
CS4340,1
CS4341,0
CS4342,0
CS4343,0
CS4344,0
CS4345,1
CS4346,0
CS4347,0
CS4348,0
CS4349,0
CS4350,1
CS4351,0
CS4352,1
CS4353,0
CS4354,1
CS4355,0
CS4356,1
CS4357,1
CS4358,1
CS4359,0
CS4360,0
CS4361,0
CS4362,0
CS4363,0
CS4364,0
CS4365,0
CS4366,0
CS4367,0
CS4368,0
CS4369,0
CS4370,0
CS4371,0
CS4372,0
CS4373,0
CS4374,0
CS4375,0
CS4376,0
CS4377,0
CS4378,0
CS4379,0
CS4380,1
CS4381,1
CS4382,0
CS4383,0
CS4384,0
CS4385,0
CS4386,0
CS4387,0
CS4388,0
CS4389,1
CS4390,0
CS4391,1
CS4392,0
CS4393,0
CS4394,0
CS4395,0
CS4396,0
CS4397,0
CS4398,0
CS4399,0
CS4400,0
CS4401,0
CS4402,0
CS4403,0
CS4404,0
CS4405,0
CS4406,0
CS4407,1
CS4408,0
CS4409,1
CS4410,0
CS4411,1
CS4412,0
CS4413,0
CS4414,0
CS4415,0
CS4416,0
CS4417,0
CS4418,0
CS4419,0
CS4420,0
CS4421,0
CS4422,0
CS4423,0
CS4424,0
CS4425,0
CS4426,0
CS4427,0
CS4428,0
CS4429,0
CS4430,0
CS4431,0
CS4432,1
CS4433,0
CS4434,0
CS4435,0
CS4436,0
CS4437,0
CS4438,1
CS4439,0
CS4440,0
CS4441,0
CS4442,1
CS4443,0
CS4444,0
CS4445,0
CS4446,0
CS4447,0
CS4448,0
CS4449,0
CS4450,0
CS4451,1
CS4452,0
CS4453,0
CS4454,0
CS4455,0
CS4456,0
CS4457,1
CS4458,1
CS4459,0
CS4460,0
CS4461,0
CS4462,0
CS4463,0
CS4464,0
CS4465,0
CS4466,1
CS4467,0
CS4468,0
CS4469,0
CS4470,1
CS4471,0
CS4472,1
CS4473,0
CS4474,0
CS4475,1
CS4476,0
CS4477,0
CS4478,1
CS4479,1
CS4480,0
CS4481,0
CS4482,0
CS4483,1
CS4484,0
CS4485,0
CS4486,0
CS4487,0
CS4488,0
CS4489,0
CS4490,0
CS4491,0
CS4492,0
CS4493,0
CS4494,1
CS4495,0
CS4496,0
CS4497,0
CS4498,0
CS4499,0
CS4500,0
CS4501,0
CS4502,0
CS4503,1
CS4504,0
CS4505,0
CS4506,1
CS4507,0
CS4508,0
CS4509,0
CS4510,0
CS4511,0
CS4512,0
CS4513,0
CS4514,0
CS4515,0
CS4516,0
CS4517,0
CS4518,0
CS4519,0
CS4520,0
CS4521,0
CS4522,0
CS4523,0
CS4524,0
CS4525,1
CS4526,0
CS4527,0
CS4528,0
CS4529,0
CS4530,0
CS4531,0
CS4532,0
CS4533,1
CS4534,0
CS4535,1
CS4536,0
CS4537,0
CS4538,0
CS4539,1
CS4540,1
CS4541,0
CS4542,0
CS4543,0
CS4544,0
CS4545,0
CS4546,0
CS4547,1
CS4548,0
CS4549,1
CS4550,0
CS4551,0
CS4552,0
CS4553,0
CS4554,0
CS4555,0
CS4556,0
CS4557,0
CS4558,0
CS4559,0
CS4560,0
CS4561,1
CS4562,0
CS4563,0
CS4564,0
CS4565,0
CS4566,1
CS4567,0
CS4568,0
CS4569,0
CS4570,0
CS4571,0
CS4572,1
CS4573,0
CS4574,0
CS4575,0
CS4576,0
CS4577,0
CS4578,1
CS4579,0
CS4580,1
CS4581,0
CS4582,1
CS4583,0
CS4584,0
CS4585,0
CS4586,0
CS4587,0
CS4588,0
CS4589,0
CS4590,0
CS4591,0
CS4592,0
CS4593,0
CS4594,0
CS4595,0
CS4596,0
CS4597,0
CS4598,0
CS4599,0
CS4600,0
CS4601,0
CS4602,0
CS4603,1
CS4604,1
CS4605,0
CS4606,0
CS4607,0
CS4608,0
CS4609,0
CS4610,0
CS4611,0
CS4612,0
CS4613,1
CS4614,0
CS4615,0
CS4616,0
CS4617,0
CS4618,0
CS4619,0
CS4620,0
CS4621,0
CS4622,0
CS4623,1
CS4624,1
CS4625,0
CS4626,0
CS4627,0
CS4628,0
CS4629,0
CS4630,0
CS4631,0
CS4632,0
CS4633,0
CS4634,0
CS4635,1
CS4636,0
CS4637,1
CS4638,0
CS4639,0
CS4640,0
CS4641,0
CS4642,0
CS4643,0
CS4644,0
CS4645,0
CS4646,0
CS4647,0
CS4648,0
CS4649,0
CS4650,0
CS4651,0
CS4652,1
CS4653,0
CS4654,0
CS4655,0
CS4656,0
CS4657,0
CS4658,0
CS4659,0
CS4660,0
CS4661,0
CS4662,0
CS4663,0
CS4664,0
CS4665,0
CS4666,1
CS4667,0
CS4668,0
CS4669,0
CS4670,0
CS4671,0
CS4672,0
CS4673,0
CS4674,0
CS4675,0
CS4676,0
CS4677,0
CS4678,0
CS4679,0
CS4680,0
CS4681,0
CS4682,0
CS4683,0
CS4684,0
CS4685,1
CS4686,0
CS4687,0
CS4688,0
CS4689,0
CS4690,0
CS4691,0
CS4692,0
CS4693,0
CS4694,0
CS4695,0
CS4696,0
CS4697,0
CS4698,0
CS4699,1
CS4700,0
CS4701,0
CS4702,1
CS4703,0
CS4704,0
CS4705,0
CS4706,0
CS4707,0
CS4708,0
CS4709,0
CS4710,0
CS4711,0
CS4712,0
CS4713,0
CS4714,0
CS4715,0
CS4716,0
CS4717,1
CS4718,0
CS4719,0
CS4720,0
CS4721,0
CS4722,0
CS4723,0
CS4724,0
CS4725,0
CS4726,0
CS4727,1
CS4728,1
CS4729,0
CS4730,0
CS4731,0
CS4732,0
CS4733,0
CS4734,0
CS4735,0
CS4736,0
CS4737,0
CS4738,0
CS4739,1
CS4740,0
CS4741,0
CS4742,0
CS4743,0
CS4744,0
CS4745,0
CS4746,1
CS4747,0
CS4748,1
CS4749,0
CS4750,0
CS4751,0
CS4752,0
CS4753,0
CS4754,0
CS4755,1
CS4756,0
CS4757,0
CS4758,0
CS4759,0
CS4760,0
CS4761,0
CS4762,0
CS4763,0
CS4764,0
CS4765,0
CS4766,0
CS4767,0
CS4768,1
CS4769,0
CS4770,0
CS4771,0
CS4772,0
CS4773,0
CS4774,0
CS4775,0
CS4776,0
CS4777,0
CS4778,0
CS4779,1
CS4780,0
CS4781,0
CS4782,0
CS4783,0
CS4784,0
CS4785,0
CS4786,0
CS4787,0
CS4788,0
CS4789,0
CS4790,0
CS4791,0
CS4792,0
CS4793,0
CS4794,0
CS4795,0
CS4796,0
CS4797,0
CS4798,1
CS4799,0
CS4800,0
CS4801,0
CS4802,0
CS4803,0
CS4804,0
CS4805,0
CS4806,0
CS4807,0
CS4808,0
CS4809,0
CS4810,0
CS4811,1
CS4812,0
CS4813,0
CS4814,0
CS4815,0
CS4816,0
CS4817,0
CS4818,0
CS4819,1
CS4820,0
CS4821,0
CS4822,0
CS4823,0
CS4824,0
CS4825,0
CS4826,0
CS4827,0
CS4828,0
CS4829,0
CS4830,0
CS4831,0
CS4832,0
CS4833,0
CS4834,0
CS4835,0
CS4836,0
CS4837,0
CS4838,0
CS4839,1
CS4840,0
CS4841,0
CS4842,0
CS4843,0
CS4844,0
CS4845,0
CS4846,0
CS4847,0
CS4848,0
CS4849,0
CS4850,0
CS4851,0
CS4852,0
CS4853,0
CS4854,0
CS4855,0
CS4856,0
CS4857,0
CS4858,0
CS4859,1
CS4860,0
CS4861,0
CS4862,0
CS4863,0
CS4864,0
CS4865,0
CS4866,0
CS4867,0
CS4868,0
CS4869,0
CS4870,0
CS4871,0
CS4872,1
CS4873,0
CS4874,0
CS4875,0
CS4876,0
CS4877,0
CS4878,1
CS4879,0
CS4880,0
CS4881,0
CS4882,0
CS4883,0
CS4884,0
CS4885,1
CS4886,0
CS4887,0
CS4888,0
CS4889,0
CS4890,0
CS4891,0
CS4892,0
CS4893,0
CS4894,0
CS4895,0
CS4896,1
CS4897,1
CS4898,0
CS4899,0
CS4900,0
CS4901,0
CS4902,1
CS4903,1
CS4904,0
CS4905,0
CS4906,0
CS4907,0
CS4908,0
CS4909,0
CS4910,0
CS4911,0
CS4912,0
CS4913,0
CS4914,1
CS4915,0
CS4916,0
CS4917,0
CS4918,0
CS4919,0
CS4920,0
CS4921,0
CS4922,0
CS4923,0
CS4924,1
CS4925,0
CS4926,0
CS4927,0
CS4928,0
CS4929,0
CS4930,0
CS4931,0
CS4932,0
CS4933,0
CS4934,1
CS4935,0
CS4936,0
CS4937,0
CS4938,0
CS4939,1
CS4940,0
CS4941,0
CS4942,1
CS4943,0
CS4944,0
CS4945,0
CS4946,0
CS4947,0
CS4948,0
CS4949,1
CS4950,0
CS4951,0
CS4952,1
CS4953,0
CS4954,0
CS4955,0
CS4956,0
CS4957,0
CS4958,0
CS4959,0
CS4960,0
CS4961,0
CS4962,0
CS4963,0
CS4964,0
CS4965,0
CS4966,0
CS4967,0
CS4968,0
CS4969,0
CS4970,0
CS4971,0
CS4972,0
CS4973,1
CS4974,0
CS4975,0
CS4976,0
CS4977,0
CS4978,0
CS4979,0
CS4980,0
CS4981,0
CS4982,0
CS4983,0
CS4984,0
CS4985,1
CS4986,0
CS4987,0
CS4988,1
CS4989,0
CS4990,0
CS4991,0
CS4992,0
CS4993,0
CS4994,0
CS4995,1
CS4996,0
CS4997,0
CS4998,0
CS4999,0
CS5000,0
CS5001,1
CS5002,0
CS5003,0
CS5004,0
CS5005,0
CS5006,0
CS5007,0
CS5008,0
CS5009,0
CS5010,0
CS5011,0
CS5012,0
CS5013,1
CS5014,0
CS5015,0
CS5016,0
CS5017,0
CS5018,0
CS5019,0
CS5020,0
CS5021,0
CS5022,0
CS5023,0
CS5024,1
CS5025,0
CS5026,1
CS5027,0
CS5028,0
CS5029,0
CS5030,0
CS5031,0
CS5032,0
CS5033,0
CS5034,0
CS5035,0
CS5036,0
CS5037,0
CS5038,0
CS5039,0
CS5040,0
CS5041,0
CS5042,0
CS5043,0
CS5044,1
CS5045,0
CS5046,1
CS5047,0
CS5048,0
CS5049,0
CS5050,0
CS5051,0
CS5052,0
CS5053,0
CS5054,0
CS5055,0
CS5056,0
CS5057,0
CS5058,0
CS5059,0
CS5060,0
CS5061,0
CS5062,0
CS5063,0
CS5064,0
CS5065,0
CS5066,0
CS5067,0
CS5068,0
CS5069,1
CS5070,0
CS5071,0
CS5072,0
CS5073,0
CS5074,0
CS5075,0
CS5076,1
CS5077,0
CS5078,0
CS5079,0
CS5080,0
CS5081,0
CS5082,0
CS5083,0
CS5084,0
CS5085,0
CS5086,1
CS5087,0
CS5088,0
CS5089,0
CS5090,0
CS5091,0
CS5092,0
CS5093,1
CS5094,0
CS5095,0
CS5096,1
CS5097,0
CS5098,0
CS5099,0
CS5100,0
CS5101,0
CS5102,0
CS5103,0
CS5104,0
CS5105,0
CS5106,0
CS5107,0
CS5108,0
